risk_rank,store_id,product_id,product_name,category,supplier_id,supplier_name,quantity_on_hand,reorder_point,quantity_on_order,avg_daily_demand,days_of_stock_remaining,avg_actual_lead_time_days,calculated_on_time_rate,expected_replenishment_days,risk_score,is_out_of_stock,needs_reorder
1500,S018,P0167,Groceries - Produce #167,Groceries,SUP001,Supplier 1 Ltd,17.0,37.0,111.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,true
1501,S016,P0158,Groceries - Produce #158,Groceries,SUP020,Supplier 20 Ltd,37.0,28.0,0.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,false
1502,S016,P0159,Groceries - Produce #159,Groceries,SUP014,Supplier 14 Ltd,79.0,28.0,0.0,0.0,inf,17.80952380952381,0.0,1780.952380952381,-inf,false,false
1503,S018,P0166,Groceries - Meat #166,Groceries,SUP030,Supplier 30 Ltd,4.0,23.0,69.0,0.0,inf,15.030534351145038,0.0,1503.0534351145038,-inf,false,true
1504,S018,P0165,Groceries - Meat #165,Groceries,SUP015,Supplier 15 Ltd,35.0,29.0,0.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,false
1505,S018,P0164,Groceries - Dairy #164,Groceries,SUP022,Supplier 22 Ltd,110.0,37.0,0.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,false
1506,S018,P0162,Groceries - Meat #162,Groceries,SUP008,Supplier 8 Ltd,18.0,26.0,78.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,true
1507,S016,P0163,Groceries - Meat #163,Groceries,SUP013,Supplier 13 Ltd,69.0,30.0,0.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,false
1508,S018,P0169,Groceries - Produce #169,Groceries,SUP003,Supplier 3 Ltd,87.0,30.0,0.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,false
1509,S016,P0125,Home Goods - Decor #125,Home Goods,SUP026,Supplier 26 Ltd,53.0,19.0,0.0,0.0,inf,18.36046511627907,0.0,1836.046511627907,-inf,false,false
1510,S016,P0127,Home Goods - Kitchenware #127,Home Goods,SUP007,Supplier 7 Ltd,30.0,16.0,0.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,false
1511,S016,P0128,Home Goods - Bedding #128,Home Goods,SUP005,Supplier 5 Ltd,10.0,11.0,33.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,true
1512,S016,P0129,Home Goods - Bedding #129,Home Goods,SUP006,Supplier 6 Ltd,31.0,14.0,0.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,false
1513,S016,P0130,Home Goods - Decor #130,Home Goods,SUP015,Supplier 15 Ltd,28.0,14.0,0.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,false
1514,S016,P0131,Home Goods - Kitchenware #131,Home Goods,SUP028,Supplier 28 Ltd,39.0,18.0,0.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,false
1515,S016,P0132,Home Goods - Furniture #132,Home Goods,SUP015,Supplier 15 Ltd,42.0,16.0,0.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,false
1516,S016,P0133,Home Goods - Furniture #133,Home Goods,SUP002,Supplier 2 Ltd,16.0,19.0,57.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,true
1517,S012,P0049,Electronics - Laptops #49,Electronics,SUP026,Supplier 26 Ltd,1.0,5.0,15.0,0.0,inf,18.36046511627907,0.0,1836.046511627907,-inf,false,true
1518,S018,P0174,Groceries - Dairy #174,Groceries,SUP012,Supplier 12 Ltd,21.0,34.0,102.0,0.0,inf,12.567567567567568,0.0,1256.7567567567569,-inf,false,true
1519,S016,P0135,Home Goods - Kitchenware #135,Home Goods,SUP006,Supplier 6 Ltd,27.0,10.0,0.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,false
1520,S016,P0137,Home Goods - Bedding #137,Home Goods,SUP007,Supplier 7 Ltd,9.0,12.0,36.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,true
1521,S016,P0138,Home Goods - Bedding #138,Home Goods,SUP029,Supplier 29 Ltd,10.0,13.0,39.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,true
1522,S016,P0139,Home Goods - Furniture #139,Home Goods,SUP006,Supplier 6 Ltd,35.0,17.0,0.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,false
1523,S018,P0178,Groceries - Produce #178,Groceries,SUP022,Supplier 22 Ltd,100.0,37.0,0.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,false
1524,S016,P0141,Home Goods - Bedding #141,Home Goods,SUP009,Supplier 9 Ltd,47.0,19.0,0.0,0.0,inf,14.90990990990991,0.0,1490.990990990991,-inf,false,false
1525,S016,P0142,Home Goods - Bedding #142,Home Goods,SUP010,Supplier 10 Ltd,1.0,19.0,57.0,0.0,inf,11.18421052631579,0.0,1118.421052631579,-inf,false,true
1526,S016,P0143,Home Goods - Bedding #143,Home Goods,SUP023,Supplier 23 Ltd,-3.0,13.0,0.0,0.0,inf,4.847619047619047,0.0,484.7619047619047,-inf,false,true
1527,S016,P0144,Home Goods - Bedding #144,Home Goods,SUP005,Supplier 5 Ltd,20.0,12.0,0.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,false
1528,S016,P0145,Home Goods - Kitchenware #145,Home Goods,SUP010,Supplier 10 Ltd,9.0,20.0,60.0,0.0,inf,11.18421052631579,0.0,1118.421052631579,-inf,false,true
1529,S016,P0134,Home Goods - Furniture #134,Home Goods,SUP003,Supplier 3 Ltd,56.0,20.0,0.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,false
1530,S016,P0182,Groceries - Produce #182,Groceries,SUP029,Supplier 29 Ltd,48.0,24.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
1531,S016,P0183,Groceries - Produce #183,Groceries,SUP024,Supplier 24 Ltd,19.0,31.0,93.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,true
1532,S016,P0184,Groceries - Dairy #184,Groceries,SUP009,Supplier 9 Ltd,118.0,40.0,0.0,0.0,inf,14.90990990990991,0.0,1490.990990990991,-inf,false,false
1533,S018,P0140,Home Goods - Bedding #140,Home Goods,SUP001,Supplier 1 Ltd,12.0,13.0,39.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,true
1534,S016,P0189,Groceries - Packaged #189,Groceries,SUP009,Supplier 9 Ltd,87.0,40.0,0.0,0.0,inf,14.90990990990991,0.0,1490.990990990991,-inf,false,false
1535,S016,P0190,Groceries - Produce #190,Groceries,SUP003,Supplier 3 Ltd,17.0,23.0,69.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,true
1536,S016,P0191,Groceries - Packaged #191,Groceries,SUP027,Supplier 27 Ltd,84.0,34.0,0.0,0.0,inf,21.058823529411764,0.0,2105.8823529411766,-inf,false,false
1537,S016,P0192,Groceries - Meat #192,Groceries,SUP002,Supplier 2 Ltd,16.0,32.0,96.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,true
1538,S018,P0139,Home Goods - Furniture #139,Home Goods,SUP006,Supplier 6 Ltd,0.0,11.0,33.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,true,true
1539,S016,P0165,Groceries - Meat #165,Groceries,SUP015,Supplier 15 Ltd,48.0,22.0,0.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,false
1540,S018,P0137,Home Goods - Bedding #137,Home Goods,SUP007,Supplier 7 Ltd,26.0,12.0,0.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,false
1541,S018,P0135,Home Goods - Kitchenware #135,Home Goods,SUP006,Supplier 6 Ltd,3.0,16.0,48.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,true
1542,S016,P0197,Groceries - Packaged #197,Groceries,SUP018,Supplier 18 Ltd,27.0,28.0,84.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,true
1543,S018,P0134,Home Goods - Furniture #134,Home Goods,SUP003,Supplier 3 Ltd,0.0,10.0,30.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,true,true
1544,S016,P0199,Groceries - Produce #199,Groceries,SUP029,Supplier 29 Ltd,21.0,33.0,99.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,true
1545,S017,P0001,Electronics - Laptops #1,Electronics,SUP001,Supplier 1 Ltd,8.0,5.0,0.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,false
1546,S017,P0002,Electronics - Tablets #2,Electronics,SUP008,Supplier 8 Ltd,12.0,9.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
1547,S017,P0003,Electronics - Phones #3,Electronics,SUP005,Supplier 5 Ltd,19.0,8.0,0.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,false
1548,S017,P0004,Electronics - Laptops #4,Electronics,SUP022,Supplier 22 Ltd,11.0,10.0,0.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,false
1549,S017,P0005,Electronics - Laptops #5,Electronics,SUP019,Supplier 19 Ltd,16.0,10.0,0.0,0.0,inf,4.6767676767676765,0.0,467.6767676767676,-inf,false,false
1550,S018,P0138,Home Goods - Bedding #138,Home Goods,SUP029,Supplier 29 Ltd,24.0,15.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
1551,S018,P0160,Groceries - Meat #160,Groceries,SUP030,Supplier 30 Ltd,67.0,28.0,0.0,0.0,inf,15.030534351145038,0.0,1503.0534351145038,-inf,false,false
1552,S018,P0159,Groceries - Produce #159,Groceries,SUP014,Supplier 14 Ltd,24.0,20.0,0.0,0.0,inf,17.80952380952381,0.0,1780.952380952381,-inf,false,false
1553,S018,P0158,Groceries - Produce #158,Groceries,SUP020,Supplier 20 Ltd,71.0,29.0,0.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,false
1554,S016,P0167,Groceries - Produce #167,Groceries,SUP001,Supplier 1 Ltd,32.0,38.0,114.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,true
1555,S018,P0154,Groceries - Produce #154,Groceries,SUP022,Supplier 22 Ltd,62.0,27.0,0.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,false
1556,S018,P0153,Groceries - Dairy #153,Groceries,SUP003,Supplier 3 Ltd,66.0,31.0,0.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,false
1557,S016,P0169,Groceries - Produce #169,Groceries,SUP003,Supplier 3 Ltd,47.0,35.0,0.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,false
1558,S016,P0170,Groceries - Dairy #170,Groceries,SUP017,Supplier 17 Ltd,55.0,39.0,0.0,0.0,inf,15.206185567010309,0.0,1520.618556701031,-inf,false,false
1559,S018,P0152,Groceries - Produce #152,Groceries,SUP028,Supplier 28 Ltd,77.0,26.0,0.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,false
1560,S018,P0142,Home Goods - Bedding #142,Home Goods,SUP010,Supplier 10 Ltd,16.0,18.0,54.0,0.0,inf,11.18421052631579,0.0,1118.421052631579,-inf,false,true
1561,S016,P0173,Groceries - Produce #173,Groceries,SUP029,Supplier 29 Ltd,15.0,32.0,96.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,true
1562,S016,P0174,Groceries - Dairy #174,Groceries,SUP012,Supplier 12 Ltd,4.0,26.0,78.0,0.0,inf,12.567567567567568,0.0,1256.7567567567569,-inf,false,true
1563,S018,P0149,Home Goods - Furniture #149,Home Goods,SUP019,Supplier 19 Ltd,27.0,18.0,0.0,0.0,inf,4.6767676767676765,0.0,467.6767676767676,-inf,false,false
1564,S018,P0148,Home Goods - Decor #148,Home Goods,SUP002,Supplier 2 Ltd,25.0,18.0,0.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,false
1565,S018,P0147,Home Goods - Furniture #147,Home Goods,SUP024,Supplier 24 Ltd,14.0,13.0,0.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,false
1566,S018,P0146,Home Goods - Kitchenware #146,Home Goods,SUP002,Supplier 2 Ltd,24.0,10.0,0.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,false
1567,S016,P0177,Groceries - Meat #177,Groceries,SUP020,Supplier 20 Ltd,46.0,38.0,0.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,false
1568,S016,P0178,Groceries - Produce #178,Groceries,SUP022,Supplier 22 Ltd,85.0,37.0,0.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,false
1569,S018,P0144,Home Goods - Bedding #144,Home Goods,SUP005,Supplier 5 Ltd,30.0,15.0,0.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,false
1570,S018,P0143,Home Goods - Bedding #143,Home Goods,SUP023,Supplier 23 Ltd,20.0,11.0,0.0,0.0,inf,4.847619047619047,0.0,484.7619047619047,-inf,false,false
1571,S018,P0150,Home Goods - Bedding #150,Home Goods,SUP017,Supplier 17 Ltd,46.0,19.0,0.0,0.0,inf,15.206185567010309,0.0,1520.618556701031,-inf,false,false
1572,S017,P0167,Groceries - Produce #167,Groceries,SUP001,Supplier 1 Ltd,96.0,40.0,0.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,false
1573,S018,P0053,Apparel - Shoes #53,Apparel,SUP007,Supplier 7 Ltd,1.0,18.0,54.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,true
1574,S018,P0052,Apparel - Pants #52,Apparel,SUP030,Supplier 30 Ltd,23.0,24.0,72.0,0.0,inf,15.030534351145038,0.0,1503.0534351145038,-inf,false,true
1575,S017,P0169,Groceries - Produce #169,Groceries,SUP003,Supplier 3 Ltd,53.0,21.0,0.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,false
1576,S018,P0050,Electronics - Tablets #50,Electronics,SUP013,Supplier 13 Ltd,16.0,10.0,0.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,false
1577,S017,P0170,Groceries - Dairy #170,Groceries,SUP017,Supplier 17 Ltd,101.0,35.0,0.0,0.0,inf,15.206185567010309,0.0,1520.618556701031,-inf,false,false
1578,S017,P0171,Groceries - Meat #171,Groceries,SUP005,Supplier 5 Ltd,102.0,39.0,0.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,false
1579,S018,P0049,Electronics - Laptops #49,Electronics,SUP026,Supplier 26 Ltd,16.0,7.0,0.0,0.0,inf,18.36046511627907,0.0,1836.046511627907,-inf,false,false
1580,S017,P0174,Groceries - Dairy #174,Groceries,SUP012,Supplier 12 Ltd,74.0,33.0,0.0,0.0,inf,12.567567567567568,0.0,1256.7567567567569,-inf,false,false
1581,S018,P0091,Apparel - Shirts #91,Apparel,SUP003,Supplier 3 Ltd,2.0,26.0,78.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,true
1582,S017,P0177,Groceries - Meat #177,Groceries,SUP020,Supplier 20 Ltd,22.0,35.0,105.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,true
1583,S018,P0048,Electronics - Laptops #48,Electronics,SUP008,Supplier 8 Ltd,14.0,5.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
1584,S018,P0047,Electronics - Tablets #47,Electronics,SUP027,Supplier 27 Ltd,19.0,9.0,0.0,0.0,inf,21.058823529411764,0.0,2105.8823529411766,-inf,false,false
1585,S017,P0180,Groceries - Produce #180,Groceries,SUP029,Supplier 29 Ltd,80.0,35.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
1586,S017,P0181,Groceries - Dairy #181,Groceries,SUP009,Supplier 9 Ltd,60.0,27.0,0.0,0.0,inf,14.90990990990991,0.0,1490.990990990991,-inf,false,false
1587,S018,P0046,Electronics - Phones #46,Electronics,SUP022,Supplier 22 Ltd,15.0,10.0,0.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,false
1588,S017,P0184,Groceries - Dairy #184,Groceries,SUP009,Supplier 9 Ltd,26.0,32.0,96.0,0.0,inf,14.90990990990991,0.0,1490.990990990991,-inf,false,true
1589,S017,P0185,Groceries - Meat #185,Groceries,SUP020,Supplier 20 Ltd,23.0,40.0,120.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,true
1590,S017,P0187,Groceries - Meat #187,Groceries,SUP007,Supplier 7 Ltd,19.0,25.0,75.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,true
1591,S017,P0175,Groceries - Meat #175,Groceries,SUP006,Supplier 6 Ltd,40.0,22.0,0.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,false
1592,S017,P0148,Home Goods - Decor #148,Home Goods,SUP002,Supplier 2 Ltd,19.0,19.0,57.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,true
1593,S017,P0149,Home Goods - Furniture #149,Home Goods,SUP019,Supplier 19 Ltd,46.0,20.0,0.0,0.0,inf,4.6767676767676765,0.0,467.6767676767676,-inf,false,false
1594,S017,P0150,Home Goods - Bedding #150,Home Goods,SUP017,Supplier 17 Ltd,1.0,14.0,42.0,0.0,inf,15.206185567010309,0.0,1520.618556701031,-inf,false,true
1595,S017,P0151,Groceries - Dairy #151,Groceries,SUP002,Supplier 2 Ltd,25.0,24.0,0.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,false
1596,S017,P0152,Groceries - Produce #152,Groceries,SUP028,Supplier 28 Ltd,25.0,23.0,0.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,false
1597,S018,P0061,Apparel - Pants #61,Apparel,SUP005,Supplier 5 Ltd,44.0,19.0,0.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,false
1598,S018,P0060,Apparel - Accessories #60,Apparel,SUP012,Supplier 12 Ltd,21.0,24.0,72.0,0.0,inf,12.567567567567568,0.0,1256.7567567567569,-inf,false,true
1599,S017,P0154,Groceries - Produce #154,Groceries,SUP022,Supplier 22 Ltd,9.0,35.0,105.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,true
1600,S018,P0059,Apparel - Accessories #59,Apparel,SUP029,Supplier 29 Ltd,45.0,22.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
1601,S017,P0166,Groceries - Meat #166,Groceries,SUP030,Supplier 30 Ltd,0.0,30.0,90.0,0.0,inf,15.030534351145038,0.0,1503.0534351145038,-inf,true,true
1602,S018,P0057,Apparel - Pants #57,Apparel,SUP024,Supplier 24 Ltd,14.0,15.0,45.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,true
1603,S017,P0156,Groceries - Produce #156,Groceries,SUP029,Supplier 29 Ltd,12.0,37.0,111.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,true
1604,S018,P0056,Apparel - Shoes #56,Apparel,SUP005,Supplier 5 Ltd,47.0,18.0,0.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,false
1605,S017,P0159,Groceries - Produce #159,Groceries,SUP014,Supplier 14 Ltd,15.0,24.0,72.0,0.0,inf,17.80952380952381,0.0,1780.952380952381,-inf,false,true
1606,S017,P0160,Groceries - Meat #160,Groceries,SUP030,Supplier 30 Ltd,3.0,20.0,60.0,0.0,inf,15.030534351145038,0.0,1503.0534351145038,-inf,false,true
1607,S017,P0161,Groceries - Meat #161,Groceries,SUP007,Supplier 7 Ltd,23.0,24.0,72.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,true
1608,S017,P0162,Groceries - Meat #162,Groceries,SUP008,Supplier 8 Ltd,97.0,34.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
1609,S018,P0054,Apparel - Accessories #54,Apparel,SUP013,Supplier 13 Ltd,64.0,23.0,0.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,false
1610,S017,P0164,Groceries - Dairy #164,Groceries,SUP022,Supplier 22 Ltd,40.0,27.0,0.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,false
1611,S017,P0165,Groceries - Meat #165,Groceries,SUP015,Supplier 15 Ltd,25.0,38.0,114.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,true
1612,S018,P0058,Apparel - Shoes #58,Apparel,SUP024,Supplier 24 Ltd,60.0,22.0,0.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,false
1613,S018,P0027,Electronics - Accessories #27,Electronics,SUP003,Supplier 3 Ltd,21.0,9.0,0.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,false
1614,S018,P0006,Electronics - Accessories #6,Electronics,SUP002,Supplier 2 Ltd,13.0,9.0,0.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,false
1615,S018,P0026,Electronics - Laptops #26,Electronics,SUP030,Supplier 30 Ltd,22.0,8.0,0.0,0.0,inf,15.030534351145038,0.0,1503.0534351145038,-inf,false,false
1616,S018,P0007,Electronics - Laptops #7,Electronics,SUP003,Supplier 3 Ltd,7.0,8.0,24.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,true
1617,S018,P0008,Electronics - Phones #8,Electronics,SUP008,Supplier 8 Ltd,15.0,5.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
1618,S018,P0025,Electronics - Accessories #25,Electronics,SUP018,Supplier 18 Ltd,6.0,6.0,18.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,true
1619,S018,P0009,Electronics - Laptops #9,Electronics,SUP018,Supplier 18 Ltd,14.0,5.0,0.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,false
1620,S018,P0024,Electronics - Laptops #24,Electronics,SUP024,Supplier 24 Ltd,6.0,9.0,27.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,true
1621,S018,P0012,Electronics - Accessories #12,Electronics,SUP019,Supplier 19 Ltd,14.0,10.0,0.0,0.0,inf,4.6767676767676765,0.0,467.6767676767676,-inf,false,false
1622,S018,P0045,Electronics - Tablets #45,Electronics,SUP030,Supplier 30 Ltd,20.0,9.0,0.0,0.0,inf,15.030534351145038,0.0,1503.0534351145038,-inf,false,false
1623,S018,P0014,Electronics - Laptops #14,Electronics,SUP025,Supplier 25 Ltd,25.0,10.0,0.0,0.0,inf,20.95,0.0,2095.0,-inf,false,false
1624,S018,P0015,Electronics - Phones #15,Electronics,SUP023,Supplier 23 Ltd,1.0,8.0,24.0,0.0,inf,4.847619047619047,0.0,484.7619047619047,-inf,false,true
1625,S018,P0016,Electronics - Accessories #16,Electronics,SUP011,Supplier 11 Ltd,22.0,10.0,0.0,0.0,inf,20.4,0.0,2039.9999999999998,-inf,false,false
1626,S018,P0017,Electronics - Tablets #17,Electronics,SUP005,Supplier 5 Ltd,0.0,6.0,18.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,true,true
1627,S018,P0018,Electronics - Phones #18,Electronics,SUP025,Supplier 25 Ltd,6.0,8.0,24.0,0.0,inf,20.95,0.0,2095.0,-inf,false,true
1628,S018,P0019,Electronics - Tablets #19,Electronics,SUP004,Supplier 4 Ltd,14.0,6.0,0.0,0.0,inf,9.350877192982455,0.0,935.0877192982455,-inf,false,false
1629,S018,P0020,Electronics - Laptops #20,Electronics,SUP013,Supplier 13 Ltd,16.0,7.0,0.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,false
1630,S018,P0021,Electronics - Laptops #21,Electronics,SUP012,Supplier 12 Ltd,10.0,5.0,0.0,0.0,inf,12.567567567567568,0.0,1256.7567567567569,-inf,false,false
1631,S018,P0022,Electronics - Tablets #22,Electronics,SUP020,Supplier 20 Ltd,6.0,10.0,30.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,true
1632,S018,P0023,Electronics - Tablets #23,Electronics,SUP026,Supplier 26 Ltd,18.0,10.0,0.0,0.0,inf,18.36046511627907,0.0,1836.046511627907,-inf,false,false
1633,S018,P0013,Electronics - Tablets #13,Electronics,SUP026,Supplier 26 Ltd,10.0,7.0,0.0,0.0,inf,18.36046511627907,0.0,1836.046511627907,-inf,false,false
1634,S018,P0044,Electronics - Accessories #44,Electronics,SUP013,Supplier 13 Ltd,9.0,7.0,0.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,false
1635,S018,P0042,Electronics - Phones #42,Electronics,SUP018,Supplier 18 Ltd,6.0,10.0,30.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,true
1636,S018,P0041,Electronics - Laptops #41,Electronics,SUP020,Supplier 20 Ltd,24.0,9.0,0.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,false
1637,S018,P0040,Electronics - Tablets #40,Electronics,SUP023,Supplier 23 Ltd,15.0,8.0,0.0,0.0,inf,4.847619047619047,0.0,484.7619047619047,-inf,false,false
1638,S018,P0039,Electronics - Phones #39,Electronics,SUP022,Supplier 22 Ltd,2.0,9.0,27.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,true
1639,S017,P0193,Groceries - Produce #193,Groceries,SUP011,Supplier 11 Ltd,50.0,23.0,0.0,0.0,inf,20.4,0.0,2039.9999999999998,-inf,false,false
1640,S018,P0038,Electronics - Tablets #38,Electronics,SUP012,Supplier 12 Ltd,10.0,5.0,0.0,0.0,inf,12.567567567567568,0.0,1256.7567567567569,-inf,false,false
1641,S018,P0037,Electronics - Tablets #37,Electronics,SUP006,Supplier 6 Ltd,5.0,7.0,21.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,true
1642,S018,P0036,Electronics - Tablets #36,Electronics,SUP015,Supplier 15 Ltd,21.0,8.0,0.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,false
1643,S018,P0005,Electronics - Laptops #5,Electronics,SUP019,Supplier 19 Ltd,10.0,7.0,0.0,0.0,inf,4.6767676767676765,0.0,467.6767676767676,-inf,false,false
1644,S017,P0197,Groceries - Packaged #197,Groceries,SUP018,Supplier 18 Ltd,75.0,31.0,0.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,false
1645,S018,P0032,Electronics - Phones #32,Electronics,SUP025,Supplier 25 Ltd,3.0,5.0,15.0,0.0,inf,20.95,0.0,2095.0,-inf,false,true
1646,S018,P0031,Electronics - Laptops #31,Electronics,SUP002,Supplier 2 Ltd,2.0,8.0,24.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,true
1647,S018,P0030,Electronics - Phones #30,Electronics,SUP023,Supplier 23 Ltd,11.0,5.0,0.0,0.0,inf,4.847619047619047,0.0,484.7619047619047,-inf,false,false
1648,S018,P0029,Electronics - Tablets #29,Electronics,SUP019,Supplier 19 Ltd,27.0,10.0,0.0,0.0,inf,4.6767676767676765,0.0,467.6767676767676,-inf,false,false
1649,S018,P0001,Electronics - Laptops #1,Electronics,SUP001,Supplier 1 Ltd,15.0,5.0,0.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,false
1650,S018,P0002,Electronics - Tablets #2,Electronics,SUP008,Supplier 8 Ltd,14.0,5.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
